"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Stylogyne lhotzkyana",1316183500,-24.0407,-47.591,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"2",2,"Stylogyne lhotzkyana",1090874990,-20.3458,-41.47306,"gass84",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"3",3,"Stylogyne lhotzkyana",1450975348,-15.20278,-39.40806,"gass84,iddatunl",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
"4",4,"Stylogyne lhotzkyana",1424173667,-21.43167,-42.955,"cdround,gass84,rdatm",23106650,206,120,63,2168,294,105,189,225,178,232,177,1437,282,19,76,732,63,616,78
"5",5,"Stylogyne lhotzkyana",1423909181,-22.56528,-43.46917,"cdround,gass84,rdatm",23339917,189,100,59,2049,269,102,167,214,163,216,163,1689,272,40,59,761,137,695,137
"6",6,"Stylogyne lhotzkyana",1086898201,-23.58639,-45.43667,"gass84",23555870,219,85,54,2232,289,134,155,245,189,247,189,2069,278,69,43,799,237,789,237
"7",8,"Stylogyne lhotzkyana",1424423430,-22.51667,-43.23333,"cdround,gass84",23331283,188,94,58,2088,267,105,162,214,162,216,162,1870,300,52,55,813,174,743,174
"8",9,"Stylogyne lhotzkyana",1424174245,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"9",10,"Stylogyne lhotzkyana",1450974666,-24.62292,-47.88775,"gass84,iddatunl",23763171,221,93,52,2834,307,129,178,257,185,257,185,1613,239,55,46,682,206,682,206
"10",11,"Stylogyne lhotzkyana",1090884520,-19.8203,-40.2733,"gass84,txmatfuz",22769754,245,90,61,1729,318,172,146,259,225,267,222,1156,190,37,52,518,140,336,141
"11",12,"Stylogyne lhotzkyana",1090869632,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"12",13,"Stylogyne lhotzkyana",1424303864,-22.43333,-42.83333,"cdround,gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
