"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Abarema cochliacarpos",1671186398,-22.296111,-41.749722,"cdround,gass84,rdatm",23288119,229,86,58,1915,299,151,148,244,204,254,204,1127,173,42,43,449,129,341,129
"2",2,"Abarema cochliacarpos",1837389535,-9.5401,-35.6395,"gass84",20635785,248,65,69,1021,295,202,93,237,252,259,233,1789,282,41,62,828,145,287,699
"3",3,"Abarema cochliacarpos",1836962923,-18.997778,-40.124722,"cdround,gass84,rdatm",22596958,240,96,65,1539,313,167,146,252,219,260,219,1194,180,39,49,514,142,364,142
"4",4,"Abarema cochliacarpos",1500373244,-11.595556,-41.069722,"gass84",21067655,202,98,72,1405,268,132,136,212,198,215,180,720,104,19,45,278,82,246,120
"5",5,"Abarema cochliacarpos",1503029465,-22.998056,-43.285,"gass84",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"6",6,"Abarema cochliacarpos",1500373239,-6.741667,-35.632222,"gass84",20056905,215,95,73,1248,282,153,129,220,221,228,196,1051,173,16,61,455,63,284,349
"7",7,"Abarema cochliacarpos",1324953587,-12,-41,"gass84,iddatunl",21154057,216,108,72,1507,289,140,149,228,210,230,193,680,93,20,45,262,75,231,103
"8",9,"Abarema cochliacarpos",1324953607,-11.216667,-41.15,"gass84,iddatunl",20989893,219,105,73,1374,288,145,143,230,205,232,198,555,109,5,82,294,19,228,21
"9",10,"Abarema cochliacarpos",1500373228,-21.575556,-41.0775,"gass84",23132615,230,88,59,1748,299,152,147,243,207,253,207,1010,148,26,47,409,96,327,96
"10",11,"Abarema cochliacarpos",1571560525,-19.248042,-39.951637,"gass84",22648802,242,89,62,1623,313,171,142,255,222,263,220,1222,183,42,47,519,157,356,158
"11",12,"Abarema cochliacarpos",1455752717,-11.783333,-37.933333,"gass84,iddatunl",21102290,237,90,68,1483,305,174,131,233,234,253,216,1204,182,52,41,478,186,233,382
"12",13,"Abarema cochliacarpos",1587318763,-10.116111,-36.231389,"gass84",20756731,244,78,69,1268,302,190,112,241,250,257,226,1339,234,29,65,646,103,224,491
"13",14,"Abarema cochliacarpos",1657212248,-11.0429,-37.1944,"gass84,iddatunl",20955428,255,65,69,1038,302,208,94,251,263,267,240,1367,252,45,61,645,141,236,466
"14",15,"Abarema cochliacarpos",1587330887,-7.713611,-34.993889,"cdround,gass84",20264281,248,88,73,1051,308,189,119,237,254,259,232,1777,277,39,59,801,128,405,670
"15",16,"Abarema cochliacarpos",1503029569,-7.762222,-35.013889,"gass84",20272920,247,87,73,1094,306,188,118,235,252,258,230,1615,251,34,60,741,115,355,625
"16",17,"Abarema cochliacarpos",1455753115,-11.8,-37.6,"gass84,iddatunl",21110938,250,87,67,1437,317,189,128,247,261,266,230,1492,246,59,50,644,187,275,491
"17",18,"Abarema cochliacarpos",1440661228,-22.948611,-42.813056,"cdround,gass84",23417693,232,80,55,2047,305,161,144,257,207,260,207,1176,150,49,36,418,150,403,150
"18",19,"Abarema cochliacarpos",1095851525,-11.613897,-41.155856,"cdround,gass84",21067653,198,97,72,1349,263,130,133,209,196,212,178,723,112,17,51,296,77,260,104
"19",20,"Abarema cochliacarpos",1500373227,-22.973333,-43.25,"gass84",23426323,225,79,56,2000,296,155,141,250,201,252,201,1405,170,60,33,487,194,479,194
"20",21,"Abarema cochliacarpos",1087710212,-11.6,-41.016667,"gass84",21067656,202,99,71,1437,270,132,138,213,199,216,180,734,101,21,41,271,87,243,132
"21",22,"Abarema cochliacarpos",1570750093,-7.9575,-34.943806,"gass84,iddatunl",20307482,252,71,70,1026,302,201,101,241,257,263,237,1730,273,31,64,811,117,356,685
"22",23,"Abarema cochliacarpos",1087693306,-11.503583,-37.650139,"gass84",21050457,248,91,68,1487,317,185,132,244,260,264,227,1408,229,54,49,598,172,257,479
"23",24,"Abarema cochliacarpos",1087694648,-10.593333,-36.94,"gass84",20860394,254,74,66,1356,310,198,112,251,264,269,235,1340,260,34,65,642,108,201,487
"24",25,"Abarema cochliacarpos",1587318774,-9.518611,-36.575833,"gass84",20635763,242,92,68,1556,313,179,134,225,252,258,219,1127,201,21,67,569,93,167,487
"25",26,"Abarema cochliacarpos",1087694609,-10.806389,-37.169722,"gass84",20903588,254,64,65,1144,301,204,97,252,261,266,237,1372,243,40,60,629,129,220,500
"26",27,"Abarema cochliacarpos",1087695754,-10.998333,-37.310278,"gass84",20938145,253,70,67,1213,304,201,103,250,257,266,235,1413,267,48,61,658,150,237,495
"27",28,"Abarema cochliacarpos",1089195252,-7.184722,-34.818056,"gass84",20151965,253,79,68,1003,306,190,116,241,259,261,236,1989,331,42,61,893,148,429,787
"28",29,"Abarema cochliacarpos",1077248936,-12.973333,-41.334167,"gass84",21352768,203,116,72,1249,280,120,160,212,189,213,183,941,162,20,60,409,71,377,80
"29",30,"Abarema cochliacarpos",1077243190,-11.55,-41.15,"gass84,iddatunl",21059013,203,96,72,1354,267,135,132,213,200,216,183,692,109,16,53,289,72,252,96
"30",31,"Abarema cochliacarpos",1087691828,-10.654389,-36.759306,"gass84,iddatunl",20869038,252,74,66,1305,309,198,111,249,262,266,233,1372,260,37,64,655,114,219,482
"31",32,"Abarema cochliacarpos",1094179408,-11.507778,-41.162222,"gass84,iddatunl",21050373,201,95,72,1334,265,134,131,211,199,214,181,684,107,15,54,288,67,254,92
"32",33,"Abarema cochliacarpos",1094916909,-13.8925,-39.698333,"gass84",21542888,207,70,64,1233,262,154,108,191,201,221,189,1391,139,86,14,383,284,352,378
"33",34,"Abarema cochliacarpos",1424452806,-22.962778,-43.187778,"cdround,gass84",23426324,229,76,55,1973,298,162,136,253,204,255,204,1360,160,60,31,463,192,458,192
"34",35,"Abarema cochliacarpos",1143573377,-19.197778,-39.953611,"",22640162,241,90,63,1641,312,170,142,255,221,262,220,1227,183,43,46,518,159,358,159
"35",36,"Abarema cochliacarpos",1424448985,-19.197778,-39.987222,"cdround,gass84",22640161,241,91,63,1636,312,169,143,255,221,262,219,1217,183,41,48,520,153,359,154
"36",37,"Abarema cochliacarpos",1089115638,-10.616861,-36.756167,"gass84,iddatunl",20860398,254,76,66,1348,312,198,114,250,264,268,234,1321,249,37,64,631,111,212,464
"37",38,"Abarema cochliacarpos",1087696017,-10.3908,-36.4526,"gass84",20817206,253,82,67,1401,315,194,121,249,259,267,232,1284,228,33,63,615,110,229,441
"38",39,"Abarema cochliacarpos",1252588512,-10.536667,-37.521944,"gass84",20843100,233,80,66,1497,294,173,121,218,240,249,211,799,130,28,52,349,92,140,294
"39",40,"Abarema cochliacarpos",1087693465,-10.654306,-36.85275,"gass84,iddatunl",20869036,251,74,67,1316,307,197,110,248,261,266,232,1391,269,36,65,666,112,214,497
"40",41,"Abarema cochliacarpos",1094924046,-13.55,-41.166667,"gass84,iddatunl",21473732,212,113,72,1276,284,129,155,221,198,223,192,849,149,22,58,369,76,291,88
